
Wait stablised tot.cpu < 50
time	tot.cpu	usr.cpu	kswapd	rescd	mem.av	mem.fr	mem.sw	mem.pc
0.3	62	0	0	0	178	13	190	169	
0.4	30	0	0	0	180	15	190	169	
0.5	20	0	0	0	180	15	190	169	
0.6	31	0	0	0	180	15	190	169	
0.7	47	0	0	0	180	15	190	169	
0.8	13	0	0	0	180	15	190	169	
0.9	38	0	0	0	181	14	190	172	
1.0	25	0	0	0	181	14	190	172	
1.1	17	0	0	0	181	14	190	172	
1.2	42	0	0	0	181	14	190	172	
1.3	30	0	0	0	181	13	190	172	
1.4	28	0	0	0	181	13	190	172	
1.5	20	0	0	0	181	13	190	172	
1.6	23	0	0	0	181	13	190	173	
1.7	48	0	0	0	181	13	190	173	
1.8	24	0	0	0	181	12	190	173	
1.9	35	0	0	0	181	12	190	173	
2.0	46	0	0	0	181	12	190	173	
2.1	22	0	0	0	181	12	190	173	
2.2	28	0	0	0	181	12	190	173	
2.3	17	0	0	0	181	12	190	173	
2.4	24	0	0	0	180	12	190	173	
2.5	57	0	0	0	180	12	190	173	
2.7	61	0	0	0	180	12	190	173	
2.8	43	0	0	0	180	12	190	173	
2.9	42	0	0	0	180	12	190	173	
3.0	28	0	0	0	180	12	190	173	
3.1	19	0	0	0	180	12	190	173	

Wait stablised tot.cpu < 50
time	tot.cpu	usr.cpu	kswapd	rescd	mem.av	mem.fr	mem.sw	mem.pc
0.1	13	0	0	0	180	12	190	173	
0.2	40	0	0	0	180	12	190	173	
0.3	23	0	0	0	180	12	190	173	
0.4	53	0	0	0	180	12	190	173	
0.5	34	0	0	0	180	12	190	173	
0.6	20	0	0	0	180	12	190	173	
0.7	17	0	0	0	180	12	190	173	
0.8	15	0	0	0	180	12	190	173	
0.9	51	0	0	0	180	12	190	173	
1.0	67	0	0	0	180	12	190	173	
1.1	21	0	0	0	180	12	190	173	
1.2	45	0	0	0	180	12	190	173	
1.3	35	0	0	0	180	11	190	173	
1.5	32	0	0	0	180	11	190	173	
1.6	25	0	0	0	180	11	190	173	
1.7	21	0	0	0	180	12	190	173	
1.8	18	0	0	0	180	11	190	173	
1.9	31	0	0	0	180	11	190	173	
2.0	27	0	0	0	180	11	190	173	
2.1	53	0	0	0	180	11	190	173	
2.2	24	0	0	0	180	11	190	173	
2.3	22	0	0	0	180	11	190	173	
2.4	15	0	0	0	180	11	190	173	
2.5	31	0	0	0	180	11	190	173	
2.6	30	0	0	0	180	11	190	173	
2.7	68	0	0	0	180	11	190	173	
2.8	27	0	0	0	180	11	190	173	
2.9	17	0	0	0	180	11	190	173	
3.0	63	0	0	0	180	11	190	173	
3.1	18	0	0	0	180	11	190	173	
3.2	32	0	0	0	187	18	190	173	
3.3	9	0	0	0	187	18	190	173	
3.4	29	0	0	0	187	18	190	173	
3.5	69	0	0	0	187	18	190	173	
3.6	17	0	0	0	187	18	190	173	
3.7	13	0	0	0	187	18	190	173	
3.8	22	0	0	0	187	18	190	173	
3.9	21	0	0	0	187	18	190	173	
4.0	38	0	0	0	187	18	190	173	
4.1	18	0	0	0	187	18	190	173	
4.2	27	0	0	0	187	18	190	173	
4.3	17	0	0	0	187	18	190	173	
4.4	28	0	0	0	187	18	190	173	
4.5	40	0	0	0	187	18	190	173	
4.6	15	0	0	0	187	18	190	173	
4.7	12	0	0	0	187	18	190	173	
4.8	13	0	0	0	187	18	190	173	
4.9	34	0	0	0	187	18	190	173	
5.0	24	0	0	0	187	18	190	173	
5.1	17	0	0	0	187	18	190	173	
5.2	23	0	0	0	187	18	190	173	
5.4	16	0	0	0	187	18	190	173	
5.5	38	0	0	0	187	18	190	173	
5.6	15	0	0	0	187	18	190	173	
5.7	34	0	0	0	187	18	190	173	
5.8	23	0	0	0	187	19	190	173	
5.9	26	0	0	0	187	18	190	173	
6.0	30	0	0	0	187	18	190	173	
6.1	24	0	0	0	187	18	190	173	
6.2	27	0	0	0	187	18	190	173	
6.3	22	0	0	0	187	18	190	173	
6.4	24	0	0	0	187	18	190	173	
6.5	40	0	0	0	187	18	190	173	
6.6	26	0	0	0	187	18	190	173	
6.7	18	0	0	0	187	18	190	173	
 is stablised at 3.6(s)


AUL Launching... "org.tizen.tv-viewer"
Wait until usr.cpu CPU usage < 50.0

Sleep for 3000ms
time	tot.cpu	usr.cpu	kswapd	rescd	mem.av	mem.fr	mem.sw	mem.pc
0.1	98	0	18	0	173	6	192	171	
0.2	96	0	31	0	167	5	194	167	
0.3	100	0	21	0	174	14	196	165	
0.4	100	0	15	0	175	12	198	168	
0.5	94	0	0	0	175	7	198	173	
0.6	87	0	23	0	176	7	199	174	
0.7	17	0	13	0	177	9	200	172	
0.8	14	0	0	0	177	9	200	172	
0.9	41	0	0	0	179	11	200	172	
1.0	51	0	0	0	180	8	200	177	
1.1	66	0	0	0	180	6	200	178	
1.3	98	0	31	0	181	12	202	174	
1.4	100	0	5	0	182	12	203	174	
1.5	96	0	0	0	182	11	203	176	
1.6	100	0	0	0	182	9	203	178	
1.7	96	0	0	0	182	7	203	179	
