
Wait stablised tot.cpu < 50
time	tot.cpu	usr.cpu	kswapd	rescd	mem.av	mem.fr	mem.sw	mem.pc
5.0	83	5	4	0	180	9	219	176	
5.1	84	10	10	0	179	8	220	175	
5.2	85	9	10	0	180	11	222	173	
5.3	85	20	10	0	180	14	223	171	
5.4	87	33	5	0	179	13	224	171	
5.5	75	38	0	0	187	20	224	172	
5.6	79	23	0	0	187	16	224	175	
5.7	61	24	0	0	187	16	224	176	
5.8	60	25	0	0	187	16	224	176	
5.9	58	24	0	0	187	16	224	176	
6.0	58	23	0	0	186	14	224	177	
6.1	73	38	0	0	193	21	224	177	
6.3	75	35	0	0	192	20	224	177	
6.4	58	25	0	0	192	20	224	177	
6.5	66	30	0	0	191	18	224	178	
6.6	73	42	0	0	190	17	224	178	
6.7	62	30	0	0	190	15	224	179	
6.8	59	29	0	0	189	14	224	179	
6.9	66	32	0	0	186	11	224	179	
7.0	80	38	14	0	184	10	227	178	
7.1	63	25	6	0	188	14	228	178	
7.2	75	32	14	0	178	7	231	176	
7.3	43	23	10	0	177	8	233	173	
7.4	56	47	2	0	179	11	233	172	
7.5	57	33	0	0	176	7	233	173	
7.6	39	2	6	0	175	7	234	173	
7.7	52	6	14	0	176	11	236	170	
7.8	38	14	0	0	177	10	236	171	
7.9	39	27	0	0	177	10	236	171	
8.0	57	42	2	0	175	10	237	170	
8.1	66	46	8	0	173	9	238	169	
8.2	55	35	9	0	173	11	240	167	
8.3	51	39	6	0	172	10	241	167	
8.4	66	50	4	0	171	9	241	166	
8.5	38	30	0	0	169	8	241	166	
8.6	46	37	0	0	168	7	241	166	
8.7	49	31	11	0	168	9	243	164	
8.8	43	27	0	0	168	9	243	164	
8.9	41	27	1	0	169	9	243	164	
9.0	39	27	0	0	169	9	243	164	
9.1	37	28	0	0	169	9	243	164	
9.2	37	26	1	0	169	9	243	164	
9.3	39	27	1	0	169	9	243	164	
9.4	42	24	1	0	169	10	244	164	
9.5	35	27	0	0	169	10	244	164	
9.6	42	27	0	0	169	10	244	164	
9.7	42	25	1	0	169	10	244	164	
9.8	56	25	0	0	169	8	244	166	
9.9	39	27	0	0	169	7	244	166	
10.0	40	23	0	0	169	7	244	166	
10.1	13	5	0	0	169	8	244	167	
10.2	8	1	0	0	169	8	244	167	
10.3	9	0	0	0	169	8	244	167	
10.4	6	0	0	0	169	8	244	167	
10.5	9	1	0	0	169	8	244	167	
10.7	6	0	0	0	169	8	244	167	
10.8	9	0	0	0	169	8	244	167	
10.9	22	13	0	0	169	8	244	167	
11.0	7	1	0	0	169	8	244	167	
11.1	32	0	24	0	171	13	248	163	
11.2	8	0	0	0	171	13	248	163	
