
Wait stablised tot.cpu < 50
time	tot.cpu	usr.cpu	kswapd	rescd	mem.av	mem.fr	mem.sw	mem.pc
0.3	23	0	0	0	200	20	145	180	
0.4	57	0	0	0	204	22	145	182	
0.5	33	0	0	0	205	22	145	182	
0.6	29	0	0	0	205	22	145	182	
0.7	9	0	0	0	205	22	145	182	
0.8	22	0	0	0	205	22	145	182	
0.9	21	0	0	0	205	22	145	182	
1.0	18	0	0	0	205	22	145	182	
1.1	54	0	0	0	204	22	145	183	
1.2	47	0	0	0	204	22	145	183	
1.3	24	0	0	0	204	22	145	183	
1.4	17	0	0	0	204	22	145	183	
1.5	29	0	0	0	204	22	145	183	
1.6	36	0	0	0	204	22	145	183	
1.7	17	0	0	0	204	22	145	183	
1.8	30	0	0	0	204	22	145	183	
1.9	23	0	0	0	204	22	145	183	
2.0	22	0	0	0	205	22	145	183	
2.1	24	0	0	0	205	22	145	183	
2.3	10	0	0	0	205	22	145	183	
2.4	37	0	0	0	205	22	145	183	
2.5	22	0	0	0	205	22	145	183	
2.6	27	0	0	0	205	22	145	183	
2.7	20	0	0	0	205	22	145	183	
2.8	15	0	0	0	205	22	145	183	
2.9	27	0	0	0	205	22	145	183	
3.0	38	0	0	0	205	22	145	183	
3.1	29	0	0	0	205	22	145	183	
3.2	23	0	0	0	205	22	145	183	
3.3	20	0	0	0	205	22	145	183	
3.4	28	0	0	0	205	22	145	183	
3.5	24	0	0	0	205	22	145	183	
3.6	22	0	0	0	205	22	145	183	
3.7	29	0	0	0	204	22	145	183	
3.8	27	0	0	0	204	22	145	183	
3.9	45	0	0	0	204	22	145	183	
4.0	21	0	0	0	205	22	145	183	
4.1	24	0	0	0	205	22	145	183	
4.2	22	0	0	0	205	22	145	183	
4.3	26	0	0	0	205	22	145	183	
 is stablised at 1.2(s)


AUL Launching... "org.tizen.tv-viewer"
Wait until usr.cpu CPU usage < 50.0

Sleep for 3000ms
time	tot.cpu	usr.cpu	kswapd	rescd	mem.av	mem.fr	mem.sw	mem.pc
0.1	100	0	24	0	191	14	149	177	
0.2	100	0	17	0	193	19	151	174	
0.3	84	0	0	0	192	13	151	179	
0.4	76	0	0	0	192	12	151	181	
0.5	81	0	0	0	192	11	151	181	
0.6	55	0	0	0	193	9	151	185	
0.7	84	0	18	0	195	11	153	184	
0.9	94	0	0	0	195	10	153	185	
1.0	94	0	10	0	194	10	154	184	
1.1	87	0	10	0	196	12	155	184	
1.2	92	0	0	0	196	12	155	184	
1.3	96	0	0	0	195	11	155	184	
1.4	98	0	0	0	196	11	155	185	
1.5	92	0	11	0	196	11	156	185	
1.6	94	0	6	0	197	14	157	184	
1.7	90	0	0	0	197	14	157	184	
1.8	92	0	0	0	197	13	157	184	
1.9	87	0	0	0	196	12	156	185	
2.0	84	0	0	0	197	11	156	185	
2.1	83	0	0	0	197	11	156	185	
2.2	85	0	0	0	197	11	156	185	
2.3	83	0	0	0	197	11	156	186	
2.4	80	0	0	0	197	11	156	186	
2.5	76	0	0	0	196	11	156	185	
2.6	73	0	0	0	196	11	156	186	
2.7	72	0	0	0	196	11	156	186	
2.8	68	0	0	0	196	11	156	186	
2.9	78	0	20	0	196	11	157	185	
3.0	76	0	16	0	197	13	158	184	

