
Wait stablised tot.cpu < 50
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
4.6	98	58	0	263	58	142	
4.7	98	51	0	256	50	142	
4.8	100	24	0	256	48	142	
4.9	100	25	0	255	48	142	
5.0	100	21	0	255	47	142	
5.2	100	15	0	254	46	142	
5.3	98	20	0	253	44	142	
5.4	100	19	0	253	43	142	
5.5	100	18	0	253	43	142	
5.6	98	15	0	253	43	142	
5.7	100	13	0	252	41	142	
5.8	100	15	0	252	41	142	
5.9	100	23	0	252	40	142	
6.0	100	31	0	252	40	142	
6.2	100	37	0	245	34	142	
6.3	100	36	0	257	46	142	
6.4	100	38	0	257	45	142	
6.5	100	33	0	265	54	142	
6.6	100	31	0	272	60	142	
6.7	100	21	0	273	59	142	
6.8	100	33	0	273	59	142	
6.9	100	37	0	272	59	142	
7.0	100	39	0	272	58	142	
7.1	98	30	0	271	58	142	
7.2	98	35	0	271	58	142	
7.3	100	41	0	270	56	142	
7.4	94	37	0	270	56	142	
7.5	96	40	0	260	46	142	
7.6	100	40	0	259	45	142	
7.7	70	50	0	259	44	142	
7.8	66	51	0	258	44	142	
7.9	64	51	0	257	43	142	
8.0	100	84	0	257	42	142	
8.1	76	55	0	256	42	142	
8.2	67	51	0	255	41	142	
8.3	62	58	0	255	40	142	
8.4	78	67	0	253	38	142	
8.5	94	69	0	250	34	142	
8.6	65	52	0	250	34	142	
8.7	74	58	0	250	34	142	
8.8	79	45	0	247	30	142	
9.0	94	43	0	247	30	142	
9.1	98	54	0	247	28	142	
9.2	67	13	0	246	26	142	
9.3	63	2	0	245	25	142	
9.4	63	27	0	245	25	142	
9.5	60	40	0	245	25	142	
9.6	90	69	0	247	27	142	
9.7	81	64	0	246	26	142	
9.8	85	67	0	246	25	142	
9.9	94	78	0	246	25	142	
10.0	94	69	0	245	24	142	
10.1	61	50	0	244	24	142	
10.2	98	80	0	243	23	142	
10.3	85	73	0	243	22	142	
10.4	88	70	0	243	22	142	
10.5	80	62	0	242	22	142	
10.6	67	52	0	242	22	142	
10.7	69	47	0	242	22	142	
10.8	68	52	0	242	22	142	
10.9	73	52	0	242	22	142	
11.0	63	48	0	242	22	142	
11.1	65	50	0	242	22	142	
11.2	73	53	0	242	22	142	
11.3	65	44	0	242	22	142	
11.4	67	48	0	242	22	142	
11.5	67	50	0	242	22	142	
11.6	73	53	0	242	22	142	
11.7	67	47	0	242	22	142	
11.8	67	56	0	242	22	142	
11.9	71	49	0	242	22	142	
12.0	13	4	0	242	22	142	
12.1	18	2	0	242	22	142	
12.2	20	0	0	242	22	142	
12.3	9	0	0	242	22	142	
12.4	34	32	0	242	22	142	
12.5	11	0	0	242	22	142	
12.6	7	0	0	242	22	142	
12.7	12	2	0	242	22	142	
12.8	13	0	0	242	22	142	
12.9	11	0	0	242	22	142	
13.0	7	2	0	242	21	142	
13.1	40	0	0	247	24	142	
13.2	13	0	0	247	24	142	
13.4	10	2	0	247	24	142	
13.5	14	0	0	247	24	142	
13.6	15	6	0	247	24	142	
13.7	22	9	0	247	24	142	
13.8	9	0	0	247	24	142	
13.9	7	2	0	247	24	142	
14.0	12	0	0	247	24	142	
14.1	13	0	0	247	24	142	
14.2	11	2	0	247	24	142	
14.3	17	0	0	247	24	142	
14.4	14	2	0	247	24	142	
14.5	11	0	0	247	24	142	
14.6	11	0	0	247	24	142	
14.7	34	2	0	247	24	142	
14.8	9	0	0	247	24	142	
14.9	11	0	0	247	24	142	
15.0	11	0	0	247	24	142	
15.1	9	2	0	247	24	142	
15.2	7	0	0	247	24	142	
15.3	7	0	0	247	24	142	
15.4	11	2	0	247	24	142	
15.5	5	0	0	247	24	142	
15.6	9	0	0	247	24	142	
org.volt.apps is stablised at 12.5(s)


Sleep for 3000ms
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.1	9	0	0	247	24	142	
0.2	9	0	0	247	24	142	
0.3	14	0	0	247	24	142	
0.4	13	0	0	247	24	142	
0.5	13	0	0	247	24	142	
0.6	9	0	0	247	24	142	
0.7	9	0	0	247	24	142	
0.8	7	0	0	247	24	142	
0.9	0	0	0	247	24	142	
1.0	11	0	0	247	24	142	
1.1	7	0	0	247	24	142	
1.2	7	0	0	247	24	142	
1.3	8	0	0	247	24	142	
1.4	9	0	0	247	24	142	
1.5	2	0	0	247	24	142	
1.6	17	0	0	247	24	142	
1.7	9	0	0	247	24	142	
1.8	16	0	0	247	24	142	
1.9	7	0	0	247	24	142	
2.0	12	0	0	247	24	142	
2.1	7	0	0	247	24	142	
2.2	11	0	0	247	24	142	
2.3	13	0	0	247	24	142	
2.4	9	0	0	247	24	142	
2.5	9	0	0	247	24	142	
2.6	2	0	0	247	24	142	
2.7	12	0	0	247	24	142	
2.8	15	0	0	247	24	142	
3.0	22	0	0	247	24	142	
3.1	9	0	0	247	24	142	

Wait stablised tot.cpu < 50
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.1	12	0	0	247	24	142	
0.2	4	0	0	247	24	142	
0.3	9	0	0	247	24	142	
0.4	16	0	0	247	24	142	
0.5	11	0	0	247	24	142	
0.6	11	0	0	247	24	142	
0.7	11	0	0	247	24	142	
0.8	6	0	0	247	24	142	
0.9	11	0	0	247	24	142	
1.0	13	0	0	247	24	142	
1.1	9	0	0	247	24	142	
1.2	9	0	0	247	24	142	
1.3	9	0	0	247	24	142	
1.4	9	0	0	247	24	142	
1.5	7	0	0	247	24	142	
1.6	9	0	0	247	24	142	
1.7	11	0	0	247	24	142	
1.8	11	0	0	247	24	142	
1.9	15	0	0	247	24	142	
2.0	15	0	0	247	24	142	
2.1	12	0	0	247	24	142	
2.2	12	0	0	247	24	142	
2.3	5	0	0	247	24	142	
2.4	11	0	0	247	24	142	
2.5	9	0	0	247	24	142	
2.6	11	0	0	247	24	142	
2.7	31	0	0	247	24	142	
2.9	64	0	0	247	24	142	
3.0	73	0	0	247	24	142	
3.1	69	0	0	247	24	142	
3.2	72	0	0	247	24	142	
3.3	71	0	0	247	24	142	
3.4	74	0	0	247	24	142	
3.5	71	0	0	247	24	142	
3.6	68	0	0	247	24	142	
3.7	73	0	0	247	24	142	
3.8	69	0	0	247	24	142	
3.9	72	0	0	247	24	142	
4.0	61	0	0	247	24	142	
4.1	57	0	0	247	24	142	
4.2	67	0	0	247	24	142	
4.3	67	0	0	247	24	142	
4.4	62	0	0	247	24	142	
4.5	66	0	0	247	24	142	
4.6	66	0	0	247	24	142	
4.7	67	0	0	247	24	142	
4.8	64	0	0	247	24	142	
4.9	69	0	0	247	24	142	
5.0	69	0	0	247	24	142	
5.1	70	0	0	247	24	142	
5.2	73	0	0	247	24	142	
5.3	12	0	0	247	24	142	
5.4	5	0	0	247	24	142	
5.5	10	0	0	247	24	142	
5.6	9	0	0	247	24	142	
5.7	11	0	0	247	24	142	
5.8	7	0	0	247	24	142	
5.9	0	0	0	247	24	142	
6.0	19	0	0	247	24	142	
6.1	5	0	0	247	24	142	
6.2	7	0	0	247	24	142	
6.3	12	0	0	247	24	142	
6.4	11	0	0	247	24	142	
6.5	18	0	0	247	24	142	
6.6	16	0	0	247	24	142	
6.7	16	0	0	247	24	142	
6.8	14	0	0	247	24	142	
6.9	9	0	0	247	24	142	
7.0	15	0	0	247	24	142	
7.1	5	0	0	247	24	142	
7.2	9	0	0	247	24	142	
7.3	10	0	0	247	24	142	
7.4	18	0	0	247	24	142	
7.5	9	0	0	247	24	142	
7.6	9	0	0	247	24	142	
7.7	16	0	0	247	24	142	
7.8	13	0	0	247	24	142	
8.0	12	0	0	247	24	142	
8.1	14	0	0	247	24	142	
8.2	11	0	0	247	24	142	
8.3	7	0	0	247	24	142	
8.4	20	0	0	247	24	142	
 is stablised at 5.3(s)


AUL Launching... "org.tizen.tv-viewer"
Wait until usr.cpu CPU usage < 50.0

Sleep for 3000ms
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.1	100	0	8	231	10	142	
0.2	96	0	2	231	10	143	
0.3	98	0	0	231	10	142	
0.4	100	0	0	231	9	142	
0.5	100	0	0	231	9	142	
0.6	100	0	0	231	9	142	
0.7	100	0	0	231	9	142	
0.8	100	0	0	231	9	142	
0.9	100	0	0	231	9	142	
1.0	100	0	0	231	9	142	
1.1	100	0	0	231	9	142	
1.2	96	0	0	231	9	142	
1.3	100	0	0	231	9	142	
1.5	100	0	0	231	9	142	
1.6	84	0	0	231	9	142	
1.7	63	0	0	231	9	142	
1.8	62	0	0	231	9	142	
1.9	66	0	0	231	9	142	
2.0	69	0	0	231	9	142	
2.1	66	0	0	231	9	142	
2.2	90	0	0	230	9	142	
2.3	73	0	0	230	9	142	
2.4	90	0	0	230	9	142	
2.5	23	0	0	230	9	142	
2.6	18	0	0	230	9	142	
2.7	10	0	0	230	9	142	
2.8	7	0	0	230	9	142	
2.9	5	0	0	230	9	142	
3.0	12	0	0	230	9	142	
3.1	12	0	0	230	9	142	

Wait stablised tot.cpu < 50
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
0.1	11	0	0	230	9	142	
0.2	14	0	0	230	9	142	
0.3	9	0	0	230	9	142	
0.4	10	0	0	230	9	142	
0.5	17	0	0	230	9	142	
0.6	18	0	0	230	9	142	
0.7	15	0	0	230	9	142	
0.8	2	0	0	230	9	142	
0.9	9	0	0	230	9	142	
1.0	11	0	0	230	9	142	
1.1	0	0	0	230	9	142	
