
Pre-Reclaim: 150000

Sleep for 5000ms
time	tot.cpu	usr.cpu	kswapd	mem.av	mem.fr	mem.sw
1.6	78	35	0	292	132	315	
1.7	67	43	0	291	132	315	
1.8	74	46	0	290	130	315	
1.9	92	48	0	290	130	315	
2.0	66	50	0	290	130	315	
2.1	63	43	0	289	129	315	
2.2	67	40	0	287	127	315	
2.3	62	51	0	286	125	315	
2.4	60	50	0	285	125	315	
2.5	67	48	0	285	125	315	
2.6	64	47	0	285	124	315	
2.7	70	46	0	284	123	315	
2.8	62	45	0	283	122	315	
2.9	65	51	0	282	121	315	
3.0	69	47	0	281	120	315	
3.1	60	55	0	281	120	315	
3.2	72	53	0	280	119	315	
3.4	96	34	0	263	100	315	
3.7	100	30	0	257	91	315	
4.1	100	32	0	254	88	315	
4.2	98	44	0	254	87	315	
4.3	89	28	0	254	86	315	
4.4	96	43	0	254	86	315	
4.6	93	46	0	252	84	315	
4.7	65	46	0	252	84	315	
4.8	80	40	0	252	84	315	
4.9	86	59	0	251	82	315	
5.0	62	45	0	251	82	315	
5.1	83	35	0	250	80	315	
5.2	88	37	0	249	78	315	
5.3	87	30	0	248	75	315	
5.4	90	34	0	248	72	315	
5.5	88	40	0	247	70	315	
5.6	94	29	0	247	69	315	
5.7	97	17	0	246	66	315	
5.8	98	9	0	245	64	315	
5.9	100	19	0	244	63	315	
6.1	100	33	0	241	59	315	
6.2	100	43	0	228	46	315	
6.3	100	50	0	241	58	315	
6.4	95	42	0	240	57	315	
6.6	99	41	0	240	57	315	
6.7	100	33	0	240	56	315	
6.8	100	28	0	240	55	315	
6.9	100	32	0	239	55	315	
7.1	99	45	0	238	53	315	
7.2	100	43	0	238	52	315	
7.3	100	46	0	238	50	315	
7.4	100	35	0	246	58	315	
7.5	98	39	0	246	58	315	
7.6	100	38	0	246	57	315	
7.7	94	40	0	245	57	315	
7.8	92	33	0	245	55	314	
7.9	98	40	0	235	44	314	
8.0	85	58	0	235	44	314	
8.1	88	69	0	242	51	314	
8.2	72	48	0	242	51	314	
8.3	67	48	0	241	51	314	
8.4	92	72	0	240	50	314	
8.5	88	65	0	240	49	314	
8.6	72	57	0	239	49	314	
